id,benchmark,setting,accuracy,accuracy_stderr,timestamp,metadata
Qwen/Qwen2.5-3B,hendrycksTest-us_foreign_policy_5-shot,5-shot,0.84,,2024-11-12 14:02:03.863874,
Qwen/Qwen2.5-72B,hendrycksTest-us_foreign_policy_5-shot,5-shot,0.95,,2024-11-12 14:02:03.863874,
Salesforce/codegen-6B-multi,hendrycksTest-us_foreign_policy_5-shot,5-shot,0.18,0.0386122919665369,2024-11-12 14:02:03.863874,
allenai/tulu-2-dpo-70b,hendrycksTest-us_foreign_policy_5-shot,5-shot,0.88,0.032659863237109,2024-11-12 14:02:03.863874,
bigscience/bloom-1b7,hendrycksTest-us_foreign_policy_5-shot,5-shot,0.26,0.0440844002276807,2024-11-12 14:02:03.863874,
bigscience/bloom-7b1,hendrycksTest-us_foreign_policy_5-shot,5-shot,0.21,0.0409360180740332,2024-11-12 14:02:03.863874,
cerebras/Cerebras-GPT-1.3B,hendrycksTest-us_foreign_policy_5-shot,5-shot,0.19,0.0394277244403662,2024-11-12 14:02:03.863874,
cerebras/Cerebras-GPT-13B,hendrycksTest-us_foreign_policy_5-shot,5-shot,0.24,0.0429234695990928,2024-11-12 14:02:03.863874,
cerebras/Cerebras-GPT-2.7B,hendrycksTest-us_foreign_policy_5-shot,5-shot,0.29,0.0456048021572068,2024-11-12 14:02:03.863874,
cerebras/Cerebras-GPT-6.7B,hendrycksTest-us_foreign_policy_5-shot,5-shot,0.28,0.0451260859854212,2024-11-12 14:02:03.863874,
facebook/opt-125m,hendrycksTest-us_foreign_policy_5-shot,5-shot,0.32,0.046882617226215,2024-11-12 14:02:03.863874,
facebook/opt-2.7b,hendrycksTest-us_foreign_policy_5-shot,5-shot,0.25,0.0435194139889244,2024-11-12 14:02:03.863874,
facebook/opt-350m,hendrycksTest-us_foreign_policy_5-shot,5-shot,0.26,0.0440844002276807,2024-11-12 14:02:03.863874,
facebook/opt-6.7b,hendrycksTest-us_foreign_policy_5-shot,5-shot,0.21,0.0409360180740332,2024-11-12 14:02:03.863874,
facebook/xglm-4.5B,hendrycksTest-us_foreign_policy_5-shot,5-shot,0.28,0.0451260859854212,2024-11-12 14:02:03.863874,
facebook/xglm-564M,hendrycksTest-us_foreign_policy_5-shot,5-shot,0.23,0.042295258468165,2024-11-12 14:02:03.863874,
facebook/xglm-7.5B,hendrycksTest-us_foreign_policy_5-shot,5-shot,0.24,0.0429234695990928,2024-11-12 14:02:03.863874,
google/gemma-7b,hendrycksTest-us_foreign_policy_5-shot,5-shot,0.88,,2024-11-12 14:02:03.863874,
gpt2-medium,hendrycksTest-us_foreign_policy_5-shot,5-shot,0.28,0.0451260859854212,2024-11-12 14:02:03.863874,
huggyllama/llama-7b,hendrycksTest-us_foreign_policy_5-shot,5-shot,0.43,0.0497569851956242,2024-11-12 14:02:03.863874,
jb723/cross_lingual_epoch2,hendrycksTest-us_foreign_policy_5-shot,5-shot,0.57,0.0497569851956242,2024-11-12 14:02:03.863874,
jb723/llama2-ko-7B-model,hendrycksTest-us_foreign_policy_5-shot,5-shot,0.63,0.0485236587093909,2024-11-12 14:02:03.863874,
jisukim8873/falcon-7B-case-0,hendrycksTest-us_foreign_policy_5-shot,5-shot,0.44,0.0498887651569858,2024-11-12 14:02:03.863874,
jisukim8873/falcon-7B-case-1,hendrycksTest-us_foreign_policy_5-shot,5-shot,0.43,0.0497569851956242,2024-11-12 14:02:03.863874,
jisukim8873/falcon-7B-case-2,hendrycksTest-us_foreign_policy_5-shot,5-shot,0.41,0.049431107042371,2024-11-12 14:02:03.863874,
jisukim8873/falcon-7B-case-3,hendrycksTest-us_foreign_policy_5-shot,5-shot,0.47,0.0501613558046591,2024-11-12 14:02:03.863874,
jisukim8873/falcon-7B-case-4,hendrycksTest-us_foreign_policy_5-shot,5-shot,0.43,0.0497569851956242,2024-11-12 14:02:03.863874,
jisukim8873/falcon-7B-case-5,hendrycksTest-us_foreign_policy_5-shot,5-shot,0.42,0.0496044963748858,2024-11-12 14:02:03.863874,
jisukim8873/falcon-7B-case-6,hendrycksTest-us_foreign_policy_5-shot,5-shot,0.42,0.0496044963748858,2024-11-12 14:02:03.863874,
jisukim8873/falcon-7B-case-8,hendrycksTest-us_foreign_policy_5-shot,5-shot,0.49,0.0502418393795691,2024-11-12 14:02:03.863874,
jisukim8873/falcon-7B-case-c,hendrycksTest-us_foreign_policy_5-shot,5-shot,0.41,0.049431107042371,2024-11-12 14:02:03.863874,
kevin009/babyllama-v0.6,hendrycksTest-us_foreign_policy_5-shot,5-shot,0.21,0.0409360180740332,2024-11-12 14:02:03.863874,
kevin009/flyingllama-v2,hendrycksTest-us_foreign_policy_5-shot,5-shot,0.29,0.0456048021572068,2024-11-12 14:02:03.863874,
meta-llama/Meta-Llama-3-70B,hendrycksTest-us_foreign_policy_5-shot,5-shot,0.94,0.0238683256575941,2024-11-12 14:02:03.863874,
meta-llama/Meta-Llama-3-8B,hendrycksTest-us_foreign_policy_5-shot,5-shot,0.87,0.033799766898963,2024-11-12 14:02:03.863874,
meta-llama/Meta-Llama-3-8B-Instruct,hendrycksTest-us_foreign_policy_5-shot,5-shot,0.86,0.0348735088019777,2024-11-12 14:02:03.863874,
meta-llama/Meta-Llama-3.1-70B,hendrycksTest-us_foreign_policy_5-shot,5-shot,0.94,,2024-11-12 14:02:03.863874,
microsoft/phi-1_5,hendrycksTest-us_foreign_policy_5-shot,5-shot,0.65,,2024-11-12 14:02:03.863874,
microsoft/phi-2,hendrycksTest-us_foreign_policy_5-shot,5-shot,0.77,,2024-11-12 14:02:03.863874,
mistral-community/Mixtral-8x22B-v0.1,hendrycksTest-us_foreign_policy_5-shot,5-shot,0.94,0.0238683256575941,2024-11-12 14:02:03.863874,
mistralai/Mistral-7B-v0.1,hendrycksTest-us_foreign_policy_5-shot,5-shot,0.86,0.0348735088019777,2024-11-12 14:02:03.863874,
mistralai/Mixtral-8x7B-Instruct-v0.1,hendrycksTest-us_foreign_policy_5-shot,5-shot,0.9,0.0301511344577763,2024-11-12 14:02:03.863874,
mistralai/Mixtral-8x7B-v0.1,hendrycksTest-us_foreign_policy_5-shot,5-shot,0.92,0.0272659924344291,2024-11-12 14:02:03.863874,
mosaicml/mpt-30b,hendrycksTest-us_foreign_policy_5-shot,5-shot,0.67,0.047258156262526,2024-11-12 14:02:03.863874,
mosaicml/mpt-30b-instruct,hendrycksTest-us_foreign_policy_5-shot,5-shot,0.69,0.0464823198711731,2024-11-12 14:02:03.863874,
mosaicml/mpt-7b,hendrycksTest-us_foreign_policy_5-shot,5-shot,0.4,0.049236596391733,2024-11-12 14:02:03.863874,
mosaicml/mpt-7b-instruct,hendrycksTest-us_foreign_policy_5-shot,5-shot,0.42,0.0496044963748858,2024-11-12 14:02:03.863874,
mosaicml/mpt-7b-storywriter,hendrycksTest-us_foreign_policy_5-shot,5-shot,0.27,0.0446196043338473,2024-11-12 14:02:03.863874,
openai-community/gpt2,hendrycksTest-us_foreign_policy_5-shot,5-shot,0.27,0.0446196043338473,2024-11-12 14:02:03.863874,
openlm-research/open_llama_3b_v2,hendrycksTest-us_foreign_policy_5-shot,5-shot,0.36,0.0482418151324421,2024-11-12 14:02:03.863874,
openlm-research/open_llama_7b,hendrycksTest-us_foreign_policy_5-shot,5-shot,0.39,0.0490207130000197,2024-11-12 14:02:03.863874,
openlm-research/open_llama_7b_v2,hendrycksTest-us_foreign_policy_5-shot,5-shot,0.53,0.0501613558046592,2024-11-12 14:02:03.863874,
playdev7/theseed-v0.3,hendrycksTest-us_foreign_policy_5-shot,5-shot,0.18,0.0386122919665369,2024-11-12 14:02:03.863874,
rinna/bilingual-gpt-neox-4b,hendrycksTest-us_foreign_policy_5-shot,5-shot,0.28,0.0451260859854212,2024-11-12 14:02:03.863874,
tiiuae/falcon-7b,hendrycksTest-us_foreign_policy_5-shot,5-shot,0.39,0.0490207130000197,2024-11-12 14:02:03.863874,
01-ai/Yi-34B,hendrycksTest-virology_5-shot,5-shot,0.5783132530120482,0.0384445318177091,2024-11-12 14:02:03.863874,
01-ai/Yi-34B-200K,hendrycksTest-virology_5-shot,5-shot,0.5723,,2024-11-12 14:02:03.863874,
01-ai/Yi-9B,hendrycksTest-virology_5-shot,5-shot,0.512,,2024-11-12 14:02:03.863874,
AbacusResearch/Jallabi-34B,hendrycksTest-virology_5-shot,5-shot,0.5542168674698795,0.038695433234721,2024-11-12 14:02:03.863874,
AbacusResearch/RasGulla1-7b,hendrycksTest-virology_5-shot,5-shot,0.5481927710843374,0.0387437155658795,2024-11-12 14:02:03.863874,
CohereForAI/c4ai-command-r-plus,hendrycksTest-virology_5-shot,5-shot,0.5542168674698795,0.038695433234721,2024-11-12 14:02:03.863874,
CohereForAI/c4ai-command-r-v01,hendrycksTest-virology_5-shot,5-shot,0.5301204819277109,0.0388542542086676,2024-11-12 14:02:03.863874,
Dampish/StellarX-4B-V0,hendrycksTest-virology_5-shot,5-shot,0.2349397590361445,0.0330053318612892,2024-11-12 14:02:03.863874,
Deci/DeciCoder-1b,hendrycksTest-virology_5-shot,5-shot,0.253012048192771,0.0338442915523313,2024-11-12 14:02:03.863874,
EleutherAI/gpt-j-6b,hendrycksTest-virology_5-shot,5-shot,0.3373493975903614,0.0368078369072758,2024-11-12 14:02:03.863874,
EleutherAI/gpt-neo-1.3B,hendrycksTest-virology_5-shot,5-shot,0.2771084337349397,0.0348433159268058,2024-11-12 14:02:03.863874,
EleutherAI/gpt-neo-2.7B,hendrycksTest-virology_5-shot,5-shot,0.3132530120481928,0.0361080501803102,2024-11-12 14:02:03.863874,
EleutherAI/gpt-neox-20b,hendrycksTest-virology_5-shot,5-shot,0.3072289156626506,0.0359156679782466,2024-11-12 14:02:03.863874,
EleutherAI/pythia-1.4b-deduped,hendrycksTest-virology_5-shot,5-shot,0.2590361445783132,0.0341064661407185,2024-11-12 14:02:03.863874,
EleutherAI/pythia-12b,hendrycksTest-virology_5-shot,5-shot,0.3192771084337349,0.0362933532994785,2024-11-12 14:02:03.863874,
EleutherAI/pythia-12b-deduped,hendrycksTest-virology_5-shot,5-shot,0.3192771084337349,0.0362933532994786,2024-11-12 14:02:03.863874,
EleutherAI/pythia-160m,hendrycksTest-virology_5-shot,5-shot,0.180722891566265,0.0299557378558101,2024-11-12 14:02:03.863874,
EleutherAI/pythia-160m-deduped,hendrycksTest-virology_5-shot,5-shot,0.2469879518072289,0.0335735198206453,2024-11-12 14:02:03.863874,
EleutherAI/pythia-1b-deduped,hendrycksTest-virology_5-shot,5-shot,0.2771084337349397,0.0348433159268058,2024-11-12 14:02:03.863874,
EleutherAI/pythia-2.8b-deduped,hendrycksTest-virology_5-shot,5-shot,0.3072289156626506,0.0359156679782466,2024-11-12 14:02:03.863874,
EleutherAI/pythia-410m,hendrycksTest-virology_5-shot,5-shot,0.2710843373493976,0.0346057990755302,2024-11-12 14:02:03.863874,
EleutherAI/pythia-410m-deduped,hendrycksTest-virology_5-shot,5-shot,0.2650602409638554,0.0343602403794496,2024-11-12 14:02:03.863874,
EleutherAI/pythia-6.9b-deduped,hendrycksTest-virology_5-shot,5-shot,0.3493975903614458,0.0371172519074075,2024-11-12 14:02:03.863874,
EleutherAI/pythia-70m,hendrycksTest-virology_5-shot,5-shot,0.2409638554216867,0.0332939411907352,2024-11-12 14:02:03.863874,
EleutherAI/pythia-70m-deduped,hendrycksTest-virology_5-shot,5-shot,0.1927710843373494,0.0307098240505652,2024-11-12 14:02:03.863874,
HuggingFaceTB/SmolLM-1.7B,hendrycksTest-virology_5-shot,5-shot,0.3916,,2024-11-12 14:02:03.863874,
HuggingFaceTB/SmolLM-135M,hendrycksTest-virology_5-shot,5-shot,0.2651,,2024-11-12 14:02:03.863874,
HuggingFaceTB/SmolLM-360M,hendrycksTest-virology_5-shot,5-shot,0.2892,,2024-11-12 14:02:03.863874,
LLM360/Amber,hendrycksTest-virology_5-shot,5-shot,0.2771084337349397,0.0348433159268058,2024-11-12 14:02:03.863874,
Monero/Manticore-13b-Chat-Pyg-Guanaco,hendrycksTest-virology_5-shot,5-shot,0.4216867469879518,0.0384445318177091,2024-11-12 14:02:03.863874,
Monero/WizardLM-13b-OpenAssistant-Uncensored,hendrycksTest-virology_5-shot,5-shot,0.3855421686746988,0.0378913442461155,2024-11-12 14:02:03.863874,
NousResearch/Nous-Hermes-2-Yi-34B,hendrycksTest-virology_5-shot,5-shot,0.572289156626506,0.0385159768371853,2024-11-12 14:02:03.863874,
Qwen/Qwen-7B,hendrycksTest-virology_5-shot,5-shot,0.4819277108433735,0.0388995125282721,2024-11-12 14:02:03.863874,
Qwen/Qwen1.5-110B,hendrycksTest-virology_5-shot,5-shot,0.5602,,2024-11-12 14:02:03.863874,
Qwen/Qwen1.5-14B,hendrycksTest-virology_5-shot,5-shot,0.4518,,2024-11-12 14:02:03.863874,
Qwen/Qwen1.5-32B,hendrycksTest-virology_5-shot,5-shot,0.5783,,2024-11-12 14:02:03.863874,
Qwen/Qwen2-72B,hendrycksTest-virology_5-shot,5-shot,0.5663,,2024-11-12 14:02:03.863874,
Qwen/Qwen2.5-14B,hendrycksTest-virology_5-shot,5-shot,0.5783,,2024-11-12 14:02:03.863874,
Qwen/Qwen2.5-32B,hendrycksTest-virology_5-shot,5-shot,0.5723,,2024-11-12 14:02:03.863874,
Qwen/Qwen2.5-3B,hendrycksTest-virology_5-shot,5-shot,0.494,,2024-11-12 14:02:03.863874,
Qwen/Qwen2.5-72B,hendrycksTest-virology_5-shot,5-shot,0.5843,,2024-11-12 14:02:03.863874,
Salesforce/codegen-6B-multi,hendrycksTest-virology_5-shot,5-shot,0.3072289156626506,0.0359156679782466,2024-11-12 14:02:03.863874,
allenai/tulu-2-dpo-70b,hendrycksTest-virology_5-shot,5-shot,0.5120481927710844,0.0389136449583581,2024-11-12 14:02:03.863874,
bigscience/bloom-1b7,hendrycksTest-virology_5-shot,5-shot,0.1987951807228915,0.0310693902607894,2024-11-12 14:02:03.863874,
bigscience/bloom-7b1,hendrycksTest-virology_5-shot,5-shot,0.3072289156626506,0.0359156679782466,2024-11-12 14:02:03.863874,
cerebras/Cerebras-GPT-1.3B,hendrycksTest-virology_5-shot,5-shot,0.3313253012048193,0.0366431477728808,2024-11-12 14:02:03.863874,
cerebras/Cerebras-GPT-13B,hendrycksTest-virology_5-shot,5-shot,0.3072289156626506,0.0359156679782466,2024-11-12 14:02:03.863874,
cerebras/Cerebras-GPT-2.7B,hendrycksTest-virology_5-shot,5-shot,0.2831325301204819,0.0350729543137051,2024-11-12 14:02:03.863874,
cerebras/Cerebras-GPT-6.7B,hendrycksTest-virology_5-shot,5-shot,0.2650602409638554,0.0343602403794496,2024-11-12 14:02:03.863874,
facebook/opt-125m,hendrycksTest-virology_5-shot,5-shot,0.2048192771084337,0.0314178429166392,2024-11-12 14:02:03.863874,
facebook/opt-2.7b,hendrycksTest-virology_5-shot,5-shot,0.2349397590361445,0.0330053318612892,2024-11-12 14:02:03.863874,
facebook/opt-350m,hendrycksTest-virology_5-shot,5-shot,0.1927710843373494,0.0307098240505652,2024-11-12 14:02:03.863874,
facebook/opt-6.7b,hendrycksTest-virology_5-shot,5-shot,0.3253012048192771,0.0364716852368322,2024-11-12 14:02:03.863874,
facebook/xglm-4.5B,hendrycksTest-virology_5-shot,5-shot,0.1867469879518072,0.0303387491445005,2024-11-12 14:02:03.863874,
facebook/xglm-564M,hendrycksTest-virology_5-shot,5-shot,0.2831325301204819,0.0350729543137051,2024-11-12 14:02:03.863874,
facebook/xglm-7.5B,hendrycksTest-virology_5-shot,5-shot,0.2891566265060241,0.0352948680151111,2024-11-12 14:02:03.863874,
google/gemma-7b,hendrycksTest-virology_5-shot,5-shot,0.5361,,2024-11-12 14:02:03.863874,
gpt2-medium,hendrycksTest-virology_5-shot,5-shot,0.2048192771084337,0.0314178429166392,2024-11-12 14:02:03.863874,
huggyllama/llama-7b,hendrycksTest-virology_5-shot,5-shot,0.3433734939759036,0.036965843170106,2024-11-12 14:02:03.863874,
jb723/cross_lingual_epoch2,hendrycksTest-virology_5-shot,5-shot,0.3855421686746988,0.0378913442461154,2024-11-12 14:02:03.863874,
jb723/llama2-ko-7B-model,hendrycksTest-virology_5-shot,5-shot,0.4216867469879518,0.0384445318177091,2024-11-12 14:02:03.863874,
jisukim8873/falcon-7B-case-0,hendrycksTest-virology_5-shot,5-shot,0.3132530120481928,0.0361080501803102,2024-11-12 14:02:03.863874,
jisukim8873/falcon-7B-case-1,hendrycksTest-virology_5-shot,5-shot,0.3433734939759036,0.036965843170106,2024-11-12 14:02:03.863874,
jisukim8873/falcon-7B-case-2,hendrycksTest-virology_5-shot,5-shot,0.3795180722891566,0.0377779882274801,2024-11-12 14:02:03.863874,
jisukim8873/falcon-7B-case-3,hendrycksTest-virology_5-shot,5-shot,0.3313253012048193,0.0366431477728808,2024-11-12 14:02:03.863874,
jisukim8873/falcon-7B-case-4,hendrycksTest-virology_5-shot,5-shot,0.3433734939759036,0.036965843170106,2024-11-12 14:02:03.863874,
jisukim8873/falcon-7B-case-5,hendrycksTest-virology_5-shot,5-shot,0.3734939759036144,0.0376584511716886,2024-11-12 14:02:03.863874,
jisukim8873/falcon-7B-case-6,hendrycksTest-virology_5-shot,5-shot,0.3253012048192771,0.0364716852368322,2024-11-12 14:02:03.863874,
jisukim8873/falcon-7B-case-8,hendrycksTest-virology_5-shot,5-shot,0.3614457831325301,0.0374005938202932,2024-11-12 14:02:03.863874,
jisukim8873/falcon-7B-case-c,hendrycksTest-virology_5-shot,5-shot,0.3554216867469879,0.0372621435432241,2024-11-12 14:02:03.863874,
kevin009/babyllama-v0.6,hendrycksTest-virology_5-shot,5-shot,0.3192771084337349,0.0362933532994786,2024-11-12 14:02:03.863874,
kevin009/flyingllama-v2,hendrycksTest-virology_5-shot,5-shot,0.3192771084337349,0.0362933532994786,2024-11-12 14:02:03.863874,
meta-llama/Meta-Llama-3-70B,hendrycksTest-virology_5-shot,5-shot,0.5843373493975904,0.0383672217659805,2024-11-12 14:02:03.863874,
meta-llama/Meta-Llama-3-8B,hendrycksTest-virology_5-shot,5-shot,0.5542168674698795,0.038695433234721,2024-11-12 14:02:03.863874,
meta-llama/Meta-Llama-3-8B-Instruct,hendrycksTest-virology_5-shot,5-shot,0.5120481927710844,0.0389136449583581,2024-11-12 14:02:03.863874,
meta-llama/Meta-Llama-3.1-70B,hendrycksTest-virology_5-shot,5-shot,0.5783,,2024-11-12 14:02:03.863874,
microsoft/phi-1_5,hendrycksTest-virology_5-shot,5-shot,0.4157,,2024-11-12 14:02:03.863874,
microsoft/phi-2,hendrycksTest-virology_5-shot,5-shot,0.4759,,2024-11-12 14:02:03.863874,
mistral-community/Mixtral-8x22B-v0.1,hendrycksTest-virology_5-shot,5-shot,0.5783132530120482,0.0384445318177091,2024-11-12 14:02:03.863874,
mistralai/Mistral-7B-v0.1,hendrycksTest-virology_5-shot,5-shot,0.5542168674698795,0.038695433234721,2024-11-12 14:02:03.863874,
mistralai/Mixtral-8x7B-Instruct-v0.1,hendrycksTest-virology_5-shot,5-shot,0.5060240963855421,0.0389221219533304,2024-11-12 14:02:03.863874,
mistralai/Mixtral-8x7B-v0.1,hendrycksTest-virology_5-shot,5-shot,0.5120481927710844,0.0389136449583581,2024-11-12 14:02:03.863874,
mosaicml/mpt-30b,hendrycksTest-virology_5-shot,5-shot,0.4457831325301205,0.038695433234721,2024-11-12 14:02:03.863874,
mosaicml/mpt-30b-instruct,hendrycksTest-virology_5-shot,5-shot,0.463855421686747,0.0388231085089059,2024-11-12 14:02:03.863874,
mosaicml/mpt-7b,hendrycksTest-virology_5-shot,5-shot,0.3493975903614458,0.0371172519074074,2024-11-12 14:02:03.863874,
mosaicml/mpt-7b-instruct,hendrycksTest-virology_5-shot,5-shot,0.3614457831325301,0.0374005938202932,2024-11-12 14:02:03.863874,
mosaicml/mpt-7b-storywriter,hendrycksTest-virology_5-shot,5-shot,0.2469879518072289,0.0335735198206453,2024-11-12 14:02:03.863874,
openai-community/gpt2,hendrycksTest-virology_5-shot,5-shot,0.1927710843373494,0.0307098240505652,2024-11-12 14:02:03.863874,
openlm-research/open_llama_3b_v2,hendrycksTest-virology_5-shot,5-shot,0.3373493975903614,0.0368078369072758,2024-11-12 14:02:03.863874,
openlm-research/open_llama_7b,hendrycksTest-virology_5-shot,5-shot,0.3493975903614458,0.0371172519074075,2024-11-12 14:02:03.863874,
openlm-research/open_llama_7b_v2,hendrycksTest-virology_5-shot,5-shot,0.4156626506024096,0.0383672217659805,2024-11-12 14:02:03.863874,
playdev7/theseed-v0.3,hendrycksTest-virology_5-shot,5-shot,0.2650602409638554,0.0343602403794496,2024-11-12 14:02:03.863874,
rinna/bilingual-gpt-neox-4b,hendrycksTest-virology_5-shot,5-shot,0.2831325301204819,0.0350729543137051,2024-11-12 14:02:03.863874,
tiiuae/falcon-7b,hendrycksTest-virology_5-shot,5-shot,0.3795180722891566,0.0377779882274801,2024-11-12 14:02:03.863874,
01-ai/Yi-34B,hendrycksTest-world_religions_5-shot,5-shot,0.8771929824561403,0.0251729843501557,2024-11-12 14:02:03.863874,
01-ai/Yi-34B-200K,hendrycksTest-world_religions_5-shot,5-shot,0.8772,,2024-11-12 14:02:03.863874,
01-ai/Yi-9B,hendrycksTest-world_religions_5-shot,5-shot,0.8246,,2024-11-12 14:02:03.863874,
AbacusResearch/Jallabi-34B,hendrycksTest-world_religions_5-shot,5-shot,0.9005847953216374,0.022949025579355,2024-11-12 14:02:03.863874,
AbacusResearch/RasGulla1-7b,hendrycksTest-world_religions_5-shot,5-shot,0.8421052631578947,0.0279667858591608,2024-11-12 14:02:03.863874,
CohereForAI/c4ai-command-r-plus,hendrycksTest-world_religions_5-shot,5-shot,0.8830409356725146,0.0246480689613661,2024-11-12 14:02:03.863874,
CohereForAI/c4ai-command-r-v01,hendrycksTest-world_religions_5-shot,5-shot,0.847953216374269,0.0275391228890614,2024-11-12 14:02:03.863874,
Dampish/StellarX-4B-V0,hendrycksTest-world_religions_5-shot,5-shot,0.2923976608187134,0.0348864771345792,2024-11-12 14:02:03.863874,
Deci/DeciCoder-1b,hendrycksTest-world_religions_5-shot,5-shot,0.2982456140350877,0.0350877192982456,2024-11-12 14:02:03.863874,
EleutherAI/gpt-j-6b,hendrycksTest-world_religions_5-shot,5-shot,0.3450292397660818,0.036459813773888,2024-11-12 14:02:03.863874,
EleutherAI/gpt-neo-1.3B,hendrycksTest-world_religions_5-shot,5-shot,0.3216374269005848,0.0358252944257312,2024-11-12 14:02:03.863874,
EleutherAI/gpt-neo-2.7B,hendrycksTest-world_religions_5-shot,5-shot,0.2807017543859649,0.0344629621708842,2024-11-12 14:02:03.863874,
EleutherAI/gpt-neox-20b,hendrycksTest-world_religions_5-shot,5-shot,0.3333333333333333,0.0361550763031093,2024-11-12 14:02:03.863874,
EleutherAI/pythia-1.4b-deduped,hendrycksTest-world_religions_5-shot,5-shot,0.3157894736842105,0.0356507967070831,2024-11-12 14:02:03.863874,
EleutherAI/pythia-12b,hendrycksTest-world_religions_5-shot,5-shot,0.3040935672514619,0.0352821125824523,2024-11-12 14:02:03.863874,
EleutherAI/pythia-12b-deduped,hendrycksTest-world_religions_5-shot,5-shot,0.3508771929824561,0.0366029883404916,2024-11-12 14:02:03.863874,
EleutherAI/pythia-160m,hendrycksTest-world_religions_5-shot,5-shot,0.2046783625730994,0.0309444597785332,2024-11-12 14:02:03.863874,
EleutherAI/pythia-160m-deduped,hendrycksTest-world_religions_5-shot,5-shot,0.1988304093567251,0.0306111165574325,2024-11-12 14:02:03.863874,
EleutherAI/pythia-1b-deduped,hendrycksTest-world_religions_5-shot,5-shot,0.2456140350877192,0.0330140594698725,2024-11-12 14:02:03.863874,
EleutherAI/pythia-2.8b-deduped,hendrycksTest-world_religions_5-shot,5-shot,0.2982456140350877,0.0350877192982456,2024-11-12 14:02:03.863874,
EleutherAI/pythia-410m,hendrycksTest-world_religions_5-shot,5-shot,0.2748538011695906,0.0342404292469158,2024-11-12 14:02:03.863874,
EleutherAI/pythia-410m-deduped,hendrycksTest-world_religions_5-shot,5-shot,0.2865497076023391,0.0346782668570382,2024-11-12 14:02:03.863874,
EleutherAI/pythia-6.9b-deduped,hendrycksTest-world_religions_5-shot,5-shot,0.2982456140350877,0.0350877192982456,2024-11-12 14:02:03.863874,
EleutherAI/pythia-70m,hendrycksTest-world_religions_5-shot,5-shot,0.2222222222222222,0.0318857801768639,2024-11-12 14:02:03.863874,
EleutherAI/pythia-70m-deduped,hendrycksTest-world_religions_5-shot,5-shot,0.3099415204678362,0.0354697695939316,2024-11-12 14:02:03.863874,
HuggingFaceTB/SmolLM-1.7B,hendrycksTest-world_religions_5-shot,5-shot,0.3509,,2024-11-12 14:02:03.863874,
HuggingFaceTB/SmolLM-135M,hendrycksTest-world_religions_5-shot,5-shot,0.2222,,2024-11-12 14:02:03.863874,
HuggingFaceTB/SmolLM-360M,hendrycksTest-world_religions_5-shot,5-shot,0.2865,,2024-11-12 14:02:03.863874,
LLM360/Amber,hendrycksTest-world_religions_5-shot,5-shot,0.3684210526315789,0.0369965801765687,2024-11-12 14:02:03.863874,
Monero/Manticore-13b-Chat-Pyg-Guanaco,hendrycksTest-world_religions_5-shot,5-shot,0.6842105263157895,0.0356507967070831,2024-11-12 14:02:03.863874,
Monero/WizardLM-13b-OpenAssistant-Uncensored,hendrycksTest-world_religions_5-shot,5-shot,0.631578947368421,0.0369965801765687,2024-11-12 14:02:03.863874,
NousResearch/Nous-Hermes-2-Yi-34B,hendrycksTest-world_religions_5-shot,5-shot,0.8713450292397661,0.0256793427232769,2024-11-12 14:02:03.863874,
Qwen/Qwen-7B,hendrycksTest-world_religions_5-shot,5-shot,0.7543859649122807,0.0330140594698725,2024-11-12 14:02:03.863874,
Qwen/Qwen1.5-110B,hendrycksTest-world_religions_5-shot,5-shot,0.8772,,2024-11-12 14:02:03.863874,
Qwen/Qwen1.5-14B,hendrycksTest-world_religions_5-shot,5-shot,0.8363,,2024-11-12 14:02:03.863874,
Qwen/Qwen1.5-32B,hendrycksTest-world_religions_5-shot,5-shot,0.8538,,2024-11-12 14:02:03.863874,
Qwen/Qwen2-72B,hendrycksTest-world_religions_5-shot,5-shot,0.8772,,2024-11-12 14:02:03.863874,
Qwen/Qwen2.5-14B,hendrycksTest-world_religions_5-shot,5-shot,0.9064,,2024-11-12 14:02:03.863874,
Qwen/Qwen2.5-32B,hendrycksTest-world_religions_5-shot,5-shot,0.9064,,2024-11-12 14:02:03.863874,
Qwen/Qwen2.5-3B,hendrycksTest-world_religions_5-shot,5-shot,0.8187,,2024-11-12 14:02:03.863874,
Qwen/Qwen2.5-72B,hendrycksTest-world_religions_5-shot,5-shot,0.8947,,2024-11-12 14:02:03.863874,
Salesforce/codegen-6B-multi,hendrycksTest-world_religions_5-shot,5-shot,0.2748538011695906,0.0342404292469158,2024-11-12 14:02:03.863874,
allenai/tulu-2-dpo-70b,hendrycksTest-world_religions_5-shot,5-shot,0.8713450292397661,0.0256793427232769,2024-11-12 14:02:03.863874,
bigscience/bloom-1b7,hendrycksTest-world_religions_5-shot,5-shot,0.2573099415204678,0.0335279984416186,2024-11-12 14:02:03.863874,
bigscience/bloom-7b1,hendrycksTest-world_religions_5-shot,5-shot,0.2923976608187134,0.0348864771345792,2024-11-12 14:02:03.863874,
cerebras/Cerebras-GPT-1.3B,hendrycksTest-world_religions_5-shot,5-shot,0.3040935672514619,0.0352821125824523,2024-11-12 14:02:03.863874,
cerebras/Cerebras-GPT-13B,hendrycksTest-world_religions_5-shot,5-shot,0.3040935672514619,0.0352821125824523,2024-11-12 14:02:03.863874,
